0.1	0.0	0.8861594030324681
0.1	0.1	0.9845833333333335
0.1	0.2	0.9901515151515152
0.1	0.3	0.9837179487179487
0.1	0.4	0.9793650793650794
0.1	0.5	0.9981481481481481
0.1	0.6	0.9808049535603716
0.1	0.7	0.9952380952380953
0.1	0.8	0.9792063492063492
0.1	0.9	0.9971014492753624
0.2	0.0	0.9269088399523181
0.2	0.1	0.9743939393939395
0.2	0.2	0.9983333333333334
0.2	0.3	0.9803921568627452
0.2	0.4	0.994736842105263
0.2	0.5	0.9880952380952381
0.2	0.6	0.9750793650793651
0.2	0.7	0.9706349206349207
0.2	0.8	0.976923076923077
0.2	0.9	1.0
0.3	0.0	0.9167658730158731
0.3	0.1	0.9578947368421052
0.3	0.2	1.0
0.3	0.3	0.9958641975308642
0.3	0.4	1.0
0.3	0.5	1.0
0.3	0.6	1.0
0.3	0.7	0.7543859649122807
0.3	0.8	0.8305555555555556
0.3	0.9	0.8333333333333334
0.4	0.0	0.9576432022084195
0.4	0.1	0.9964912280701754
0.4	0.2	0.9894736842105263
0.4	0.3	0.9726551226551227
0.4	0.4	0.8333333333333334
0.4	0.5	0.9714181286549707
0.4	0.6	0.9142857142857143
0.4	0.7	0.812531328320802
0.4	0.8	1.0
0.4	0.9	0.7611528822055137
0.5	0.0	0.977962962962963
0.5	0.1	0.9805068226120858
0.5	0.2	1.0
0.5	0.3	0.9786666666666667
0.5	0.4	0.9333333333333332
0.5	0.5	0.8755148741418765
0.5	0.6	0.6858333333333334
0.5	0.7	0.8759868421052631
0.5	0.8	0.2916666666666667
0.5	0.9	0.7000000000000001
0.6	0.0	0.9564814814814815
0.6	0.1	0.9901960784313726
0.6	0.2	1.0
0.6	0.3	0.8285714285714286
0.6	0.4	0.9857142857142858
0.6	0.5	0.9982456140350878
0.6	0.6	0.8449891067538126
0.6	0.7	0.7000000000000001
0.6	0.8	0.425
0.6	0.9	0.7508771929824561
0.7	0.0	0.9343301435406698
0.7	0.1	1.0
0.7	0.2	0.9863636363636363
0.7	0.3	1.0
0.7	0.4	0.6111111111111112
0.7	0.5	0.5481481481481482
0.7	0.6	0.9260869565217392
0.7	0.7	0.25599999999999995
0.7	0.8	0.8904761904761904
0.7	0.9	0.7000000000000001
0.8	0.0	0.981078431372549
0.8	0.1	0.9984126984126984
0.8	0.2	1.0
0.8	0.3	1.0
0.8	0.4	0.5842105263157895
0.8	0.5	1.0
0.8	0.6	0.47608695652173916
0.8	0.7	0.5490196078431372
0.8	0.8	0.2333333333333333
0.8	0.9	0.7000000000000001
0.9	0.0	0.9423067472603076
0.9	0.1	0.985
0.9	0.2	0.9801435406698564
0.9	0.3	0.6952380952380951
0.9	0.4	0.5650793650793652
0.9	0.5	0.5442583732057417
0.9	0.6	0.85
0.9	0.7	0.6807017543859649
0.9	0.8	0.8666666666666667
0.9	0.9	1.0
