0.1	0.0	0.9309407096171801
0.1	0.1	0.9659473684210527
0.1	0.2	0.965686274509804
0.1	0.3	1.0
0.1	0.4	0.9984848484848485
0.1	0.5	1.0
0.1	0.6	0.9844634230503796
0.1	0.7	0.9936507936507937
0.1	0.8	0.9869565217391304
0.1	0.9	0.9809803921568628
0.2	0.0	0.9077294685990337
0.2	0.1	0.9902173913043478
0.2	0.2	0.9664160401002507
0.2	0.3	0.9819444444444443
0.2	0.4	0.9898550724637681
0.2	0.5	1.0
0.2	0.6	0.995
0.2	0.7	0.9671497584541062
0.2	0.8	0.988
0.2	0.9	1.0
0.3	0.0	0.9365079365079364
0.3	0.1	1.0
0.3	0.2	0.9984848484848485
0.3	0.3	0.978546365914787
0.3	0.4	0.9701754385964912
0.3	0.5	0.9082706766917293
0.3	0.6	0.9673529411764706
0.3	0.7	0.7590909090909091
0.3	0.8	0.7222222222222222
0.3	0.9	0.9566666666666667
0.4	0.0	0.9486190476190476
0.4	0.1	0.9983333333333334
0.4	0.2	0.9842105263157895
0.4	0.3	0.9874999999999999
0.4	0.4	0.975
0.4	0.5	0.994736842105263
0.4	0.6	1.0
0.4	0.7	0.780952380952381
0.4	0.8	1.0
0.4	0.9	0.9
0.5	0.0	0.942113201555926
0.5	0.1	0.9985507246376811
0.5	0.2	0.9863636363636364
0.5	0.3	1.0
0.5	0.4	0.9824561403508772
0.5	0.5	1.0
0.5	0.6	0.9920634920634921
0.5	0.7	0.5333333333333333
0.5	0.8	1.0
0.5	0.9	0.8675324675324675
0.6	0.0	0.9641865079365078
0.6	0.1	0.9886060606060606
0.6	0.2	1.0
0.6	0.3	0.9956521739130434
0.6	0.4	0.9577272727272726
0.6	0.5	1.0
0.6	0.6	1.0
0.6	0.7	0.873015873015873
0.6	0.8	1.0
0.6	0.9	0.8166666666666668
0.7	0.0	0.9775416802876756
0.7	0.1	1.0
0.7	0.2	0.9851851851851853
0.7	0.3	0.9722222222222223
0.7	0.4	1.0
0.7	0.5	0.9874999999999999
0.7	0.6	0.7961840628507294
0.7	0.7	1.0
0.7	0.8	0.8833333333333333
0.7	0.9	0.890909090909091
0.8	0.0	0.9406746031746032
0.8	0.1	0.9936507936507937
0.8	0.2	1.0
0.8	0.3	0.8752380952380953
0.8	0.4	0.535
0.8	0.5	0.6807017543859649
0.8	0.6	0.5190476190476191
0.8	0.7	1.0
0.8	0.8	0.7000000000000001
0.8	0.9	0.8956521739130435
0.9	0.0	0.974047619047619
0.9	0.1	1.0
0.9	0.2	0.8761904761904762
0.9	0.3	0.9941176470588236
0.9	0.4	0.9166666666666666
0.9	0.5	1.0
0.9	0.6	0.9039999999999999
0.9	0.7	1.0
0.9	0.8	0.7000000000000001
0.9	0.9	0.5428571428571428
